artist,description,height,image,price,size,title,url_id,width
ANSEL ADAMS,"Titled and dated on mount verso. Cropping variant, paper variant, exclusive of Portfolio VII This is one of only two known prints from this negative made by Adams prior to the production of Portfolio VII in 1976. This print shows significantly more of the negative on the left and right edges than those made for the portfolio.",14.62,"[u'http://ecx.images-amazon.com/images/I/514uHZ8GY1L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/514uHZ8GY1L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/514uHZ8GY1L._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/514uHZ8GY1L.jpg', u'http://ecx.images-amazon.com/images/I/514uHZ8GY1L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/514uHZ8GY1L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/514uHZ8GY1L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/514uHZ8GY1L.jpg', u'http://ecx.images-amazon.com/images/I/31M9-ehNhHL.jpg']",17500.0,"[u'14.62', u'19.12 in.']","Tree stump and mist, Northern Cascade Range, WA,",B00QU6P6PC,19.12
Osheen Harruthoonyan,Toned gelatin silver print on Ilford multigrade paper. Photographed with Sinar 4x5 studio camera on Ilford HP5 film. Hand printed and toned in a traditional wet darkroom.,7.9,"[u'http://ecx.images-amazon.com/images/I/51rYRpQ11mL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51rYRpQ11mL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51rYRpQ11mL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/A1Iv0lBSmeL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/A1Iv0lBSmeL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51rYRpQ11mL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/41KU5Ys%2BvTL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb2"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:2,&quot;index&quot;:2,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/41RDOh0-BqL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/A1Iv0lBSmeL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51rYRpQ11mL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51rYRpQ11mL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1Iv0lBSmeL._SY500_.jpg"":[500,395]},""variant"":""MAIN""},{""hiRes"":null,""thumb"":""http://ecx.images-amazon.com/images/I/41KU5Ys%2BvTL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41KU5Ys%2BvTL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/41KU5Ys%2BvTL.jpg"":[375,500]},""variant"":""PT01""},{""hiRes"":""http://ecx.images-amazon.com/images/I/A1YhCsXI3PL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41RDOh0-BqL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41RDOh0-BqL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1YhCsXI3PL._SX500_.jpg"":[373,500],""http://ecx.images-amazon.com/images/I/A1YhCsXI3PL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",227.28,"[u'7.9', u'10 in.']","Tunnel,",B0191BFX6Y,10.0
,,,[],,,,B01BN93ZKI,
Neal L. Parisi,Photographed at Lake Clark National Park alongside the Cook Inlet in Alaska. The tide has gone out and the Brown Bear Cub (grizzly) is intently watching its mother in the art of digging and opening clams.,8.0,"[u'http://ecx.images-amazon.com/images/I/51iiNeMJzTL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51iiNeMJzTL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51iiNeMJzTL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SL1024_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SX700_.jpg&quot;:[466,700],&quot;http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51iiNeMJzTL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51iiNeMJzTL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51iiNeMJzTL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SX700_.jpg"":[466,700],""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31OS+iC9+sL.jpg', u'http://ecx.images-amazon.com/images/I/51iiNeMJzTL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51iiNeMJzTL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SY500_.jpg"":[""500"",""751""],""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SY590_.jpg"":[""590"",""886""]}}],""13x19"":[{""large"":""http://ecx.images-amazon.com/images/I/51iiNeMJzTL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51iiNeMJzTL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SY500_.jpg"":[""500"",""751""],""http://ecx.images-amazon.com/images/I/71GDm%2B7RIuL._SY590_.jpg']",145.0,"[u'8', u'12']","Clamming Study,",B00GRG4N3Q,12.0
Tom Chambers,"All my life I have held a fascination with the animal kingdom, which began in my childhood growing up on a farm and extended into my adult years. On some inexplicable level I feel a special connection with both domesticated and wild animals. In this series Animal Visions my photomontages tell stories about these relationships.",14.0,"[u'http://ecx.images-amazon.com/images/I/510X-izjqRL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/510X-izjqRL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/510X-izjqRL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/510X-izjqRL.jpg', u'http://ecx.images-amazon.com/images/I/510X-izjqRL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/510X-izjqRL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/510X-izjqRL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/510X-izjqRL.jpg', u'http://ecx.images-amazon.com/images/I/416QY5isv8L.jpg', u'http://ecx.images-amazon.com/images/I/510X-izjqRL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/510X-izjqRL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/510X-izjqRL.jpg"":[""500"",""500""]}}],""20x20 in"":[{""large"":""http://ecx.images-amazon.com/images/I/510X-izjqRL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/510X-izjqRL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/510X-izjqRL.jpg"":[""500"",""500""]}}],""14x14 in"":[{""large"":""http://ecx.images-amazon.com/images/I/510X-izjqRL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/510X-izjqRL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/510X-izjqRL.jpg']",750.0,"[u'14', u'14 in']","Pretty as me,",B00DY8Q5BS,14.0
Magda Biernat,"This photograph was taken while exploring the north shores of Taiwan. I came across many vacation resorts that were built in the 60's and 70's, that were comprised of interesting spaceship-like houses. Green Bay Resort in Wanli Township was one of them and it still seemed to be functioning. Some of the houses were occupied while others were falling into decay. Each of these developments seemed to have been built with an optimistic spirit in the days when Taiwan was transitioning to become a wealthier nation and was clearly looking ahead to the future. I particularly like the faux castle in the background, which is a separate resort. It is also the result of the economic boom, but is using a completely different architectural language to provide a sense of escape from the every day. Some of these resorts may have begun to suffer when wealthier Taiwanese began to travel further afield for their vacations. As with all photos from theContinental Bounce series, which is the result of a year long around the world trip, I used my very portable medium format camera, Mamiya 6. It was hard to travel with the film, trying to find places to develop it and moving it through so many X-Ray machines, but I have to say, it was worth it.",14.0,"[u'http://ecx.images-amazon.com/images/I/61z8fu-idVL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61z8fu-idVL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61z8fu-idVL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SL1000_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/61z8fu-idVL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61z8fu-idVL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61z8fu-idVL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31HxbavnGpL.jpg', u'http://ecx.images-amazon.com/images/I/61z8fu-idVL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61z8fu-idVL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SY590_.jpg"":[""590"",""590""],""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SY500_.jpg"":[""500"",""500""]}}],""14x11 in."":[{""large"":""http://ecx.images-amazon.com/images/I/61z8fu-idVL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61z8fu-idVL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SY590_.jpg"":[""590"",""590""],""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SY500_.jpg"":[""500"",""500""]}}],""24x20 in."":[{""large"":""http://ecx.images-amazon.com/images/I/61z8fu-idVL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61z8fu-idVL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SY590_.jpg"":[""590"",""590""],""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SY500_.jpg"":[""500"",""500""]}}],""20x16 in."":[{""large"":""http://ecx.images-amazon.com/images/I/61z8fu-idVL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61z8fu-idVL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SY590_.jpg"":[""590"",""590""],""http://ecx.images-amazon.com/images/I/81jhekc%2BojL._SY500_.jpg']",100.0,"[u'14', u'11 in.']","Green Bay Resort #5, Taiwan,",B00LLQ34CI,11.0
Nathan Benn,"Available in 12x18 (17x22 Total Paper Size) = $2,350 Unframed 15x22 (18x24 Total Paper Size) = $2900 Unframed",17.0,"[u'http://ecx.images-amazon.com/images/I/61WDgzfErKL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61WDgzfErKL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61WDgzfErKL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/814%2BcE4nHeL._SL1200_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/814%2BcE4nHeL._SX500_.jpg&quot;:[343,500],&quot;http://ecx.images-amazon.com/images/I/814%2BcE4nHeL._SY500_.jpg&quot;:[500,728],&quot;http://ecx.images-amazon.com/images/I/814%2BcE4nHeL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/61WDgzfErKL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/814%2BcE4nHeL._SL1200_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61WDgzfErKL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61WDgzfErKL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/814%2BcE4nHeL._SX500_.jpg"":[343,500],""http://ecx.images-amazon.com/images/I/814%2BcE4nHeL._SX700_.jpg"":[481,700],""http://ecx.images-amazon.com/images/I/814%2BcE4nHeL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31Ey9DPzSiL.jpg']",2350.0,"[u'17', u'22', u'0.1 in.']","Alligator Bayou, Louisiana, 1976,",B00TA407QE,22.0
Jon Bidwell,"American Girl 02 is a portrait of an American girl enjoying a beer and a cigarette in an abandoned box car. Technical Information: This is a limited edition photograph produced on Epson Premium Presentation Fine Art Matte Media using an archival pigment. Each photograph is produced, signed and numbered by the artist. Only one hundred or fewer prints are produced in each series. Prints are delivered in a crystal clear presentation sleeve supported with a white backing board. On 8.5 x 11 media the printed image is 6 x 9 inches, leaving a one inch white border. This white border allows for for easy framing with or without a matte. Perfect for small spaces that need a splash of unique artistry. Please feel free to contact me with any additional questions you may have.",11.0,"[u'http://ecx.images-amazon.com/images/I/51tTgOnFZzL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51tTgOnFZzL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51tTgOnFZzL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91aAjcPamgL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91aAjcPamgL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51tTgOnFZzL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91aAjcPamgL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51tTgOnFZzL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51tTgOnFZzL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91aAjcPamgL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",59.0,"[u'11', u'8.5', u'0.2 in.']","American Girl 02,",B00SSX57NQ,8.5
,,,[],,,,B0147U9LIK,
Thurston Howes,Flower photographs printed on Hahmenhule 309g Fine art 100% archival rag paper limited Edition of 20 signed,9.0,"[u'http://ecx.images-amazon.com/images/I/415x6AmWItL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/415x6AmWItL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/415x6AmWItL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/415x6AmWItL.jpg', u'http://ecx.images-amazon.com/images/I/415x6AmWItL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/415x6AmWItL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/415x6AmWItL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/415x6AmWItL.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",410.0,"[u'9', u'14', u'0.1 in.']","Blue Hydrangia,",B00DQ09VAQ,14.0
joel degrand,"Uniforms, Outfits, & Accessories We think of the word ""uniform"" to mean the distinctive clothing worn by members of the same organization. However, in today's society the term is somewhat distilled and can be used interchangeably to denote outfits that are similar in nature, but not exactly the same, and not necessarily worn by members of an organization. The history of the uniform, goes back to the history of clothing and textiles. Textiles are defined as felt or spun fibers made into yarn that are netted, looped and knitted or woven into fabrics. They first appeared in the Middle East during the late Stone Age. From these ancient times to the present day, the production of textiles evolved and influenced how people clothed themselves. Uniforms, and outfits, are a decisive part of the human physical appearance and this appearance has a social significance in all parts of the world. Every society has a dress code that is well defined and understood by most members of that particular group. The dress code has specific rules, which in turn signal a message given by a person's clothing and the way it is worn. The message may indicate income, social class, religious affiliation, attitude, sexual orientation, marital status, or sexual availability. It may be seen in the clothes worn in the armed services, the paramilitary, the police, security guards, and the clergy. It can also be seen in shops, banks, post offices airports, bars, restaurants and hotels, sports teams, clubs, schools, and prisons. Sometimes corporations use uniforms to create a brand or corporate image. (The first service uniform registered in the U.S. Patent and Trademark office was the Playboy Bunny outfit.). Uniforms, and outfits in general, send social signals that usually indicate personal and cultural identity. The idea of dress code works on many levels and is defined in many ways. One example...",22.0,"[u'http://ecx.images-amazon.com/images/I/511IK9n2EAL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/511IK9n2EAL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/511IK9n2EAL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81gXHzNH6DL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81gXHzNH6DL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/511IK9n2EAL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81gXHzNH6DL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/511IK9n2EAL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/511IK9n2EAL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81gXHzNH6DL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",1500.0,"[u'22', u'17', u'0.2 in.']","Giuseppe, Ironworker, Florence, Italy,",B00IMR5TMC,17.0
,,,[],,,,B00U1ZN5RE,
Alexandra MAS,"""To You My Love"" is part of Préconçue"" art show, against preconceived ideas attached to women in the occidental society. The artist is presenting self-portraits (here photography and oil painting on metal) ""We are the balance of our genes, our cultural heritage, our way in life, our dreams, and also a product of the way others see us. When flattered or insulted, often we adopt it and use it. These derogatory or rewarding views participate actively in our personal development. Complicated, weak, bewitching, wounded, or hilarious, I think of these views as ""another me"" perceived from another person's prism- fashioned by his culture, heritage, and experiences. We develop ourselves with each encounter, as intimate artworks on the border of incomprehension. When you add ignorance and intolerance to the way others see us, you get preconceived ideas. ""Préconçue"" -Preconceived- is a group of pictographic self-portraits with which I try to illustrate, in a militant way using the ridiculous and the kitsch, some labels society likes to associate with women and femininity. After several years of sociological research at every level, I managed to isolate 12 subjects for my artistic experiment, all experiencing these absurd and contradictory stereotypes."" tells us Alexandra Mas, visual artist",39.37,"[u'http://ecx.images-amazon.com/images/I/516Rzr0D0eL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/516Rzr0D0eL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/516Rzr0D0eL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/516Rzr0D0eL.jpg', u'http://ecx.images-amazon.com/images/I/516Rzr0D0eL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/516Rzr0D0eL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/516Rzr0D0eL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/516Rzr0D0eL.jpg', u'http://ecx.images-amazon.com/images/I/11dM4HxoDOL.jpg']",4000.0,"[u'39.37', u'28.74', u'0.79 in.']","A mon amour,",B015EMM2M2,28.74
